id,name,parent,latitude,longitude,countries,macroareas,status
xdo,Kwandu,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|kune1234|cimb1239|kwan1289,-13.80147,13.11922,|AO,|Africa,not endangered
nne,Ngandyera,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|kune1234|cimb1239|ndon1253|unun9923|ngan1300,-16.6359,21.1928,|AO,|Africa,not endangered
kua,Kuanyama,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|kune1234|cimb1239|ndon1253|kuan1247,-17.7176,16.58,|AO|NA,|Africa,not endangered
kwm,Kwambi,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|kune1234|cimb1239|ndon1253|kwam1257|kwam1251,-18.0339,15.7294,|NA,|Africa,not endangered
ndo,Ndonga,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|kune1234|cimb1239|ndon1253|kwam1257|ndon1254,-17.22,17.35,|AO|NA,|Africa,not endangered
lnb,Mbalanhu,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|kune1234|cimb1239|ndon1253|mbal1255,-17.578884,16.027517,|NA,|Africa,threatened
lch,Luchazi,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|chok1246|chok1244|ngan1306|luch1239,-14.0648,22.2437,|AO|NA|ZM,|Africa,not endangered
lum,Luimbi,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|chok1246|chok1244|ngan1306|mbwe1239|luim1238,-11.2221,17.5385,|AO,|Africa,not endangered
mfu,Mbwela,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|chok1246|chok1244|ngan1306|mbwe1239|mbwe1238,-13.3267,18.2243,|AO,|Africa,not endangered
mck,Mbunda,atla1278|volt1241|benu1247|bant1294|sout3152|narr1281|cent2260|njil1234|sout3233|chok1246|chok1244|ngan1306|mbwe1239|mbun1249,-14.603,21.9768,|AO|ZM,|Africa,not endangered
